reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
605ea4fc-ca79-48c8-87dc-5fdea2073c6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gaenak skrg apk ini bayar, emang gaseberapa tapikan smua orang ga melulu tiap hari buat liat get contat. parah bener, ga recomend.",1,0,7.0.2,2024-09-06 15:48:21,,,7.0.2
5e5a5b95-957c-44ac-a9b8-d97316adee09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sory, terpaksa kasih binta satu soalnya udah ga berguna sejak update, harus premium dulu bayar dulu baru bisa cek nomor, payah lah 👎",1,0,6.7.1,2024-09-12 03:16:17,"Tim Getcontact telah menerima komentar Anda dan kami telah membuat perubahan pada beberapa fitur dalam rangka peningkatan biaya teknologi. Kami memahami bahwa hal ini sangat mengecewakan dan kami mohon maaf. Kami menerima masukan Anda dan sedang berusaha untuk meningkatkan pengalaman Anda. Hormat kami, Tim ahli Getcontact",2024-09-12 06:24:45,6.7.1
126f351d-14c3-4777-8a75-e1f312cfc6c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sementara ini yang saya optimalkan untuk mengetahui panggilan asing dari luar. Bagus,5,0,6.9.1,2024-07-31 16:55:57,,,6.9.1
ac22b910-4e44-446c-9316-00f2d0730cf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Padahal cuma mau liat penanda doang mesti pake premium. Setelah di update udah malas banget makenya. Padahal dulu enak bgtt. Gak usah free trus. Minimal 4 kali sebulan bisa liat penanda itu udah lumayan bangtt,1,0,,2024-09-08 03:45:21,"Tim Getcontact telah menerima komentar Anda dan kami telah membuat perubahan pada beberapa fitur dalam rangka peningkatan biaya teknologi. Kami memahami bahwa hal ini sangat mengecewakan dan kami mohon maaf. Kami menerima masukan Anda dan sedang berusaha untuk meningkatkan pengalaman Anda. Hormat kami, Tim ahli Getcontact",2024-09-08 09:41:04,
c4854e49-4a86-4fd0-b19d-cbea561784f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dulu waktu masih gratis saya suka aplikasi ini. Tapi sejak hrs berbayar, aplikasi ini tidak lg berguna dan akan segera saya uninstall !!!",1,0,6.8.0,2024-09-09 07:55:50,,,6.8.0
96fc62a2-bd34-4273-acdf-cd01e9244a86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,g seruu udah berbayar semua skarang g kayak awal Download msih bisa cara gratis skarang berbayar smua,2,0,7.0.2,2024-09-01 13:23:10,"Halo,
Tim Getcontact telah saran dari Anda dan karena pengkatan biaya teknologi, kami harus melakukan perubahan pada beberapa fitur. Kami memahami kekecewaan Anda alami dan kami mohon maaf atas hal tersebut. Kami sangat menghargai masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami,
Tim ahli Getcontact",2024-09-01 19:53:03,7.0.2
41154953-6e9e-4c63-967e-16914515a26c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat kecewa karna sudah tidak bisa melihat penanda. Apa apa harus bayar,2,0,6.9.1,2024-09-10 02:19:57,"Halo,
Tim Getcontact telah saran dari Anda dan karena pengkatan biaya teknologi, kami harus melakukan perubahan pada beberapa fitur. Kami memahami kekecewaan Anda alami dan kami mohon maaf atas hal tersebut. Kami sangat menghargai masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami,
Tim ahli Getcontact",2024-09-10 08:00:51,6.9.1
a82b6ef2-6704-47df-b562-663a655ee0d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berbayar ( tidak gratis ) harus langganan premium,1,0,7.0.2,2024-09-11 00:17:01,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-09-11 08:10:48,7.0.2
d2b02468-0cd9-4739-b329-ee700949499f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dulu bagus sekarang jelek ga bisa liat tag, bye uninstal dulu",1,0,7.0.2,2024-09-15 09:12:55,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-15 13:23:25,7.0.2
f696f302-f089-4198-955e-4ba4c88fd305,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas ada call masuk ga keliatan dia siapa... pas usah kelar call baru keliatan.... harusnya diawal pas nelp ketauan namanya atau penandanya biar kita gaangkat,1,0,7.0.2,2024-09-02 02:00:53,,,7.0.2
87730240-204e-4b04-8e54-05c9da2f9feb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sayang sekali aplikasi yg awalnya enak, gratis dan mudah di pake, sekarang berubah menjadi prabayar, Yg membuat aplikasi ini sudah meningkatkan cuan nya, padahal kalau aplikasinya sperti di awal dia akan rame bintang nya pun tinggi, tpi skrng orng nya mau coba kehilangan bintang tertinggi dan peminat yg tinggi, bagus lanjutkan cari cuan nya .👍",1,0,,2024-07-10 07:03:50,"Halo,
Tim Getcontact telah saran dari Anda dan karena pengkatan biaya teknologi, kami harus melakukan perubahan pada beberapa fitur. Kami memahami kekecewaan Anda alami dan kami mohon maaf atas hal tersebut. Kami sangat menghargai masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami,
Tim ahli Getcontact",2024-07-10 08:38:21,
0b83fd78-ace6-4a2b-9d39-c7d0fc499484,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pertama dowload ga premium ga masalah, kenapa lama' cuman mau ngeliat 1 kontak aja harus premium, kecewa dah gua uninstal",1,0,6.7.1,2024-08-21 03:13:00,"Tim Getcontact telah menerima komentar Anda dan kami telah membuat perubahan pada beberapa fitur dalam rangka peningkatan biaya teknologi. Kami memahami bahwa hal ini sangat mengecewakan dan kami mohon maaf. Kami menerima masukan Anda dan sedang berusaha untuk meningkatkan pengalaman Anda. Hormat kami, Tim ahli Getcontact",2024-08-21 06:53:58,6.7.1
848b317e-7bb4-4ff0-8370-3693977a0ec8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semua berbayar fungsi utama dari aplikasi aja harus berlangganan dulu,1,1,6.9.1,2024-07-29 15:12:15,"Halo,
Tim Getcontact telah saran dari Anda dan karena pengkatan biaya teknologi, kami harus melakukan perubahan pada beberapa fitur. Kami memahami kekecewaan Anda alami dan kami mohon maaf atas hal tersebut. Kami sangat menghargai masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami,
Tim ahli Getcontact",2024-07-29 15:38:28,6.9.1
833e653d-b864-4821-bccc-7babe82deded,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga jelas banget sekarang, ga bisa liat penanda kalo ga upgrade ke premium yang berbayar. Udah gitu iklan terus",1,0,6.8.0,2024-08-03 06:25:37,"Tim Getcontact mengucapkan terima kasih atas komentar Anda berikan. Kami telah melakukan perubahan pada beberapa fitur karena meningkatnya biaya teknologi. Kami memahami bahwa ini mengecewakan pelanggan dan kami mohon maaf. Kami menerima semua saran Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami, Tim ahli Getcontact",2024-08-03 09:58:12,6.8.0
829e10e1-b918-4073-b3f7-3cbb3d7eb20d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dulu mode privasi gk premium, sekarang jadi premium",1,0,7.0.2,2024-08-31 04:14:11,,,7.0.2
475e9a93-8420-4da0-99e0-f656d6e54cd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebelet cuan gede kah, lama ga buka ini apk sekarang liat hastag harus premium ? kalo kebelet cuan gede buat game aja bisa taro iklan sebanyak²nya.",1,0,7.0.2,2024-09-14 10:55:12,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-14 11:13:05,7.0.2
d52b3758-25ce-44b3-b628-93877565caba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dulunya gratis liat penanda skrng pake kudu premium kacau sih balikin kek versi lama please,1,0,7.0.1,2024-09-11 08:41:16,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-11 09:04:43,7.0.1
0ce63a25-69c5-4e5d-9310-62bc62cbd5d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hapus aja ini aplikasii, iklannya buat nyari nama di nomer ga di kenalll tapi kenapa haru bayar siee, kalo bebayar buat siapa aja yg stalk kita masih ok, ini skrg gj bgt mo tau siapa no org ga dikenal harus premm. smart dikit kek",1,0,6.9.0,2024-08-23 04:20:56,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-08-23 12:01:37,6.9.0
8cdd43a8-b100-4606-920c-c32635cc63e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat buruk....gk usah di download harus premium,1,0,7.1.1,2024-09-12 23:32:39,,,7.1.1
70c54419-4684-43bc-9b9c-dac8215effdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udah langganan premium pun tetep dibatasi buat ngeliat tag orang lain,2,0,7.0.2,2024-09-03 03:04:38,"Tim Getcontact telah menerima komentar Anda dan kami telah membuat perubahan pada beberapa fitur dalam rangka peningkatan biaya teknologi. Kami memahami bahwa hal ini sangat mengecewakan dan kami mohon maaf. Kami menerima masukan Anda dan sedang berusaha untuk meningkatkan pengalaman Anda. Hormat kami, Tim ahli Getcontact",2024-09-03 05:37:34,7.0.2
c87100db-6b73-43d7-b958-40e3a8eba9a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru pake 1 bulan saja suda tidak bisa di pake gratis harus bayar lagi baru bisa lihat tagarnya kesel bangatt,1,0,6.9.1,2024-09-02 12:57:48,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-02 13:05:58,6.9.1
a3160d37-1d6f-4888-8d46-ca482af5739d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kurang asik make premium kami yang dak mampu mak mn walaupun murah tapi duit kami bukan untuk ini aja,1,0,7.0.1,2024-08-29 16:24:22,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-08-30 04:24:48,7.0.1
322085f0-bc82-4aa0-9a2b-4a5c62fe4a17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beda dgn yang dulu sekarang gak bisa liat harus premiumdulu baru bisa......,2,0,7.0.1,2024-08-30 13:39:22,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-08-30 20:57:01,7.0.1
848e9825-6835-4a87-9d30-5099171d34c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fitur privasi sangat mendukung sekali tindakan penipuan. Banyak org tertipu dgn adanya fitur privasi. Mending gak usah buat aplikasi klo fitur privasi nyala. Aplikasi pendukung tindakan kriminal,1,9,6.8.0,2024-05-28 01:27:05,,,6.8.0
61322f26-b1ef-419b-af6f-4bc783a4fce3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa makin downgrade si😭 skrg liat tagar aja di premium in pdhl app kalian buat liat nomor siapa2 tuh bagus😭 kayak dulu lagi lah. gapapa iklan tp jgn apa2 premium,1,369,6.8.0,2024-09-15 14:02:38,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-15 16:04:54,6.8.0
38ecda5a-7c14-4b26-a6f5-f7f5d8b7d6b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat kecewa, skrg kalo mau liat penanda harus bayar dlu g kayak dlu skrg get contak payah",1,0,6.9.1,2024-07-12 17:19:44,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-07-13 05:48:26,6.9.1
9cbd681e-fb6b-400d-86f9-6b8cde26736a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mengecewakan harus berbayar untuk melihat penanda 😐,1,0,6.9.1,2024-07-03 11:43:53,,,6.9.1
887ce517-55af-4949-8994-b71e2e9f74ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengecewakan apk ny sekarg sudh tidk bisa geratis ga seperti dulu saya sangat menyesal,1,0,6.9.1,2024-07-03 07:00:23,,,6.9.1
d9e5c8bb-552d-471a-ab21-742fbc5054fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Minimal kalo iklan nya hapus dulu baru suruh bayar buat liat penanda . Ini udh bayar masih ada iklan 👎 saya berhenti menggunakan aplikasi ini sampai kembali seperti semula atau harga di turunkan sekecil mungkin,1,0,5.9.1,2024-07-10 14:49:53,"Halo, Terima kasih telah menghubungi kami. Kami akan memeriksa detail langganan Anda. Silahkan hubungi kami dari halaman 'Hubungi kami' di aplikasi atau isi formulir lewat tautan di bawah ini agar kami bisa segera menghubungi Anda.
https://www.getcontact.com/send-report
Terima kasih. - Getcontact Team",2024-07-11 10:49:16,5.9.1
f4f3b9d6-5efe-49b8-a9a5-8886bd8e79c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apa"" harus premium, baru aja di install eeh kuota buat liat penandanya udah 0",1,0,7.0.2,2024-09-08 16:48:51,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-09 06:41:27,7.0.2
85a2c63b-1ab3-4138-b73d-d878834f39fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"berkat aplikasi jadi tau siapa yg nelpon, kebanyakan telepon spam",5,0,7.0.1,2024-08-22 10:13:04,,,7.0.1
f1fbb55a-0e5a-4cd5-ab76-53eacfda279b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semua mesti premium skrg , mending yang dulu .",2,0,7.1.1,2024-09-12 15:26:53,,,7.1.1
6e3f261b-3804-4634-8f4d-ea0444d5447b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kadang muncul iklan suruh bayar, ya apa sich Apkikasi ini kadang""..",1,0,7.0.1,2024-08-25 01:32:27,"Halo,
Tim Getcontact telah saran dari Anda dan karena pengkatan biaya teknologi, kami harus melakukan perubahan pada beberapa fitur. Kami memahami kekecewaan Anda alami dan kami mohon maaf atas hal tersebut. Kami sangat menghargai masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda. Hormat kami,
Tim ahli Getcontact",2024-08-25 10:16:33,7.0.1
47f4626e-6653-4fa0-a9aa-fc5dd594653a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk ini tuh buat liat orang ngesv kita apa lah kok jdi ga guna gini sih?. Apa apa harus premium apkh ini yang namanya lebih mentingin orang yang berpunya?. Gw bisa aja sih ya buat beli tapi yang bener aja lah buat beginian doang. Maaf ya pihak getcontact tapi kalo kaya gini berasa apk ga guna asli,1,0,7.0.2,2024-09-12 12:15:33,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-09-12 14:39:22,7.0.2
bf2fd6b1-f967-4d91-8f9d-d406e8ead821,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang bintang satu dulu. Soalnya banyak yang berubah. Lebih ke berbayar padahal dulu enggak.,1,0,6.9.1,2024-07-24 09:03:35,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-07-24 11:44:51,6.9.1
dbf47f5b-5c3c-4a3f-a2e7-5fd7ace522ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semakin banyak penguna semakin sulit dan auto bakal gak berguna lagi aplikasi ini,1,0,6.9.1,2024-09-07 07:32:42,,,6.9.1
5fe740b1-9a08-4e61-9cf6-364068a4aaa0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak guna, masak harus premium baru bisa ngecek no hp. mending uninstall deh",1,0,6.9.1,2024-09-13 03:41:06,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-13 10:22:21,6.9.1
701c083d-cfbc-450c-bd91-c7d2e54bddd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih layanannya sebelum berbayar sudah sangat membantu saya. Tapi setelah berbayar saya rasa jadi aplikasi tidak berguna, kenapa? Karna saya ngecek kontak orang hanya beberapa kali dalam sebulan, kalau harus bayar ya sia sia nanti. Semoga bisa dipertimbangkan lagi soal harganya sebelum semua orang UNINSTALL atau beralih ke aplikasi lain.",2,0,,2024-07-05 04:51:11,"Halo, terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.",2024-07-05 12:59:47,
10ad5709-d497-43bd-a1fa-d31d58793239,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"malah berbayar, jadi kurang bagus nih apk",1,0,7.0.0,2024-08-31 13:02:52,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-09-01 08:10:57,7.0.0
4964d233-4cba-4aa3-98fe-3e1970919615,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cuma liat doang juga harus bayar. Jaman skrng serba bayar wkwkk. Kocak apk nya. Autooo saya hapus apk nya,1,0,6.9.1,2024-09-07 04:37:42,"Halo,
Terima kasih atas komentar dan masukan Anda. Kami telah melakukan perubahan pada beberapa fitur karena biaya teknologi telah meningkat. Kami memahami bahwa hal ini dapat mengecewakan dan kami mohon maaf. Kami sangat menerima masukan Anda dan sedang berupaya untuk meningkatkan pengalaman Anda.
Hormat kami,
Tim ahli Getcontact",2024-09-07 06:45:42,6.9.1
e8a978fd-b0f8-4bb8-bf79-c6d5887b77a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"fiturnya sudah tidak seperti semula, harus upgrade untuk melihat tag",1,0,6.9.1,2024-07-09 10:29:56,"Hai,
Kami telah menerima umpan balik Anda dan kami terpaksa melakukan beberapa perubahan karena adanya peningkatan biaya teknologi. Kami memahami kekecewaan Anda maka dari itu kami mohon maaf. Kami menghargai semua masukan dari Anda dan sedang berupaya melakukan perbaikan.
Hormat kami,
Tim ahli Getcontact",2024-07-09 16:52:20,6.9.1
